text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN==WAVY-TV==NEWLINE_TOKENHi - I edited your edit on this article because you used the phrase ``this afternoon`` - often someone will read it tomorrow, the next day, whatever, so I changed it to reflect today's date.   NEWLINE_TOKEN==??==NEWLINE_TOKENWhere can I find a list of colors to use for the boxes? of numbers? Im lost looking for anything... NEWLINE_TOKEN==Yay==NEWLINE_TOKEN{| style=``border: 1px solid gray; background-color: #fdffe7;``NEWLINE_TOKEN|rowspan=``2`` valign=``middle`` | NEWLINE_TOKEN|rowspan=``2`` |NEWLINE_TOKEN|style=``font-size: x-large; padding: 0; vertical-align: middle; height: 1.1em;`` | The Defender of the Wiki BarnstarNEWLINE_TOKEN|-NEWLINE_TOKEN|style=``vertical-align: middle; border-top: 1px solid gray;`` | For tirelessly helping with the KD Klan  NEWLINE_TOKEN|}NEWLINE_TOKEN::BTW since they are meat puppets, not socks, I am calling them the KD KLAN now.  NEWLINE_TOKENNEWLINE_TOKEN== KMAS-TV and Rocky Mountain PBS ==NEWLINE_TOKENBack in mid-February, we'd had a discussion on updating the KMAS-TV redirect to reflect the fact that NBC Telemundo donated the station to Rocky Mountain PBS. The FCC has finally updated their information, so I have updated the KMAS-TV redirect page, and the Rocky Mountain PBS article to reflect the new status of KMAS.   鈥? NEWLINE_TOKENNEWLINE_TOKEN== KDKA-TV ==NEWLINE_TOKENActually, Martino was taken off the weekend morning shows months ago.  The website just hasn't been updated.  Trust me on this one!  Thanks for your concern, though!  NEWLINE_TOKENNEWLINE_TOKENIt's just Brenda Waters and Jon Burnett now.  NEWLINE_TOKENNEWLINE_TOKEN== KDKA-TV ==NEWLINE_TOKENI am removing the specific times of each reporter you have listed because they are fluid.  A reporter may file a report for one show, but it appears in others.  Also, their schedules change frequently.  NEWLINE_TOKENNEWLINE_TOKEN== Act like your 5!!! ==NEWLINE_TOKENI will quit making stupid 5-year-old mistakes if you quit acting like you are a guiness. NO ONE KNOWS EVERYTHING!!!!!!!!!! 鈥擳he preceding unsigned comment was added by   鈥? .NEWLINE_TOKEN:: KD LVR IS BLOCKED! FINALLY!. I reported him for his constent personal attacks, and finally a admin was on our side. NEWLINE_TOKENNEWLINE_TOKEN==Im getting a feeling==NEWLINE_TOKENNow that Kd lvr is blocked, Kdkatpir2 has become very active, blanking pages, his and kd kats.  I am beging to think this is a sock again. NEWLINE_TOKENNEWLINE_TOKEN==BREAKING NEWS!!==NEWLINE_TOKENkdkatpir2 has been blocked...INDEF!!!!! its nice to see some admins belive that he is a sock.  NEWLINE_TOKENNEWLINE_TOKEN=='Ello!==NEWLINE_TOKENHey, thanks for the note. I'm actually about to begin my day - editing over cornflakes, I'm ashamed to say - but I hope you've had a good day, and are about to have a good night ) Take care! 鈥? `",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN:Please stop with the personal attacks in your edit summaries, such as ``ignorant fools``. You have already been blocked for this once. If you continue you will be blocked again, for a longer period. Please stop and engage in civilized discussion instead of attacking others.  `",0.454545455,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`::::::::Indeed.  I assume that Mr Merkey is aware that by his neo-stalinist purging of what he considers to be ``wannabee`` or ``fake`` indian groups, and his near-instantaneous deletion of any comments not in complete agreement with his POV, he is removing valuable and, more to the point, interesting, content from Wikipedia.  I have no disagreement with his flagging of non-federally recognised groups and bands as such, but I take exception at the manner in which it is done, the tone of Template:NorthAmNativeUnverified is aggressive and unpleasant, and his proposed policy positively reeks of racism.  The instant deletion of articles covering tribes or bands that, according to this proposed policy (created and edited, one will note, by one user only, and rejected by the community) is wholly unacceptable.  Please, someone with some punch, revert the worst of his edits.  NEWLINE_TOKENNEWLINE_TOKEN`",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN== YOUR INTELLECTUAL LEVEL NEEDS TO GROW. ==NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN   Hey Einstein, when did I say anything anti-africanist here?? please point it out for me. I'm even against the CIA sources that some people wanted to place on the article here, the one about 73% mulatto,16% white and 11% black.  Do you think that I'm going to be crazy enough to believe DR is only 11% Black??  I'll be too ashamed of saying such a thing.  I agree on you on that one. 51% mulatto, 46% black, 2% white is the real demographic approximates of DR. Where is the `` denial, anti-black, blaha blah and all the non-sense accusations that you are making by me saying that??NEWLINE_TOKEN   I stated an increase from 11% that somebody else place here from CIA to 46%, that's an increase of 35. So I am the anti-black, racist,denier??? NEWLINE_TOKENNEWLINE_TOKEN   I knew that you where going to throw the `` Moor myth`` about Spaniards, you are showing the radical afrocentric nut. What's next? you also believe in Van Sertima's book, that the Olmec heads of the Yucatan peninsula are Africans? or that snow is really black??NEWLINE_TOKEN   DNA studies in Spaniards show that less than 2% have Moor blood. It has been weed out,since the fall of Cordova in 1236, by the `` limpieza de sangre`` campaign of the christians. Spaniards are White as are the anglo-saxons,and the Irish. I'm not going into deep details about `` Moors and Spain`` with a radical Afrocentric nut, but going back to the article, we are not going to allow that the DR article is going to get hijack by radical afrocentric nut, nor eurocentric too. As you can see, I'm not eurocentric, 16% white to 2% white, do the math. NEWLINE_TOKENNEWLINE_TOKEN    You think that you where going to deal with an ignoramus, but when it comes to history, you are kindergarten compared to me. You say `` society`` says that such words are offensive? wow, impresive answer. you are a clown. You still don't own Wikipedia and the English language, and you don't speak for `` society``, `` society`` has diverse views of the world. The article will be changed. platanogenius`",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN{| width = ``100%``NEWLINE_TOKEN|-NEWLINE_TOKEN! width=``33%`` align=``left``  | < NEWLINE_TOKEN! width=``34%`` align=``center`` | Archive 7NEWLINE_TOKEN! width=``33%`` align=``right`` |  >NEWLINE_TOKEN|}NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== Vandalism ==NEWLINE_TOKENWhy? To lower your wikistress!! Plus I saw you were a wrestling fan, so I used the old WWF one!! I hope you at least enjoyed it??  NEWLINE_TOKENNEWLINE_TOKEN== User Page award ==NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENCongratulations, Moe Epsilon! Your user page has been nominated for the Esperanza User Page Award! Five judges will look over your user page and award it 1-10 points in four categories:NEWLINE_TOKENNEWLINE_TOKEN*Attractiveness: general layout, considering colour scheme and/or use of tables if applicableNEWLINE_TOKEN*Usefulness: links to subpages or editing aids, helpful informationNEWLINE_TOKEN*Interesting-ness: quirky, unique, captivating, or funny contentNEWLINE_TOKEN*General niceness: at the judges' discretionNEWLINE_TOKENNEWLINE_TOKENBut first, you must be chosen as a finalist. If your user page is chosen as one of the five finalists, you'll have the chance to win an award created just for having a great user page!NEWLINE_TOKENNEWLINE_TOKENMore information can be found on this page.NEWLINE_TOKEN NEWLINE_TOKEN NEWLINE_TOKENNEWLINE_TOKEN== Thanks ==NEWLINE_TOKENThanks for cleaning up my  after vandalism took place, within 1.5 minutes after it happened. You beat me to it by several minutes.  NEWLINE_TOKENNEWLINE_TOKEN== Your User page ==NEWLINE_TOKENHmm... It looks the same to me. Try refreshing the awards page, then clicking.  NEWLINE_TOKENNEWLINE_TOKEN:Actually, projects looks off-centre on both versions of the page, down to where the userboxes stop, on both Firefox and IE. I'm not sure why though...  NEWLINE_TOKENNEWLINE_TOKEN==Your user page==NEWLINE_TOKENSure, go ahead. The pages have not been assigned to the judges yet as far as I know. Just make sure to leave a descriptive edit summary. Good luck!   NEWLINE_TOKENNEWLINE_TOKEN== Admin's noticeboard ==NEWLINE_TOKENNEWLINE_TOKENHi SWD.NEWLINE_TOKENNEWLINE_TOKENI notice you replied to David Gerard's comments on WP:AN. It's possibly worth pointing out that these last lines were jokes - ``blocking 0.0.0.0/0`` means blocking every IP on the planet from editing (hey, it would stop all the stupidity...), and meta:Friends of gays should not be allowed to edit articles is an old, long-running joke on Wikipedia stemming from the amount of vandals that seem to really, really want to tell us their friend Jeff is gay. Just thought I'd point this out before you get worried... this entire thing is a rather messy fiasco, but those bits were humourous -)  NEWLINE_TOKENNEWLINE_TOKEN== Any time! ==NEWLINE_TOKENAny time, hun - I told you, your page rocks! ;) Btw, keep me informed about your ``problem``, and remember, if you need any advice or help on the matter, I'll be here in case you need me ;) *Smooch* TTYL!  NEWLINE_TOKENNEWLINE_TOKEN==Requests for protection==NEWLINE_TOKENHi! I notice you requested Superbowl XL, Seattle Seahawks, Pittsburg Steelers be protected on WP:AN. In the future be aware that the correct place to request this is WP:RFP NOT, I repeat NOT the admin noticeboard. Please use the appropriate venue, thanks! 聽 NEWLINE_TOKENNEWLINE_TOKEN== Re: Patronized ==NEWLINE_TOKENNEWLINE_TOKENThat's ok. The use of those bluelinks irritates me somewhat, and I was already irritated by Linuxbeak's faintly ridiculous approach to the situation. I mean, it's not like every admin and established editor doesn't already know that",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN==  ==NEWLINE_TOKENNEWLINE_TOKENAlex, I noticed you amended this user's block from indefinite to one month.  I have restored this to indefinite.  Please discuss blocks with the blocking administrator before amending them.  NEWLINE_TOKENNEWLINE_TOKENM.V.E.i. was not blocked for mere 'incivility'.  He was blocked indefinitely for racist comments, soapboxing, trolling and hate speech.  A selection of his comments include:NEWLINE_TOKENNEWLINE_TOKEN*Half French, which explains his sexual orientationNEWLINE_TOKEN*No such nationality as IsraeliNEWLINE_TOKEN*Thats the baltic way, cheat, lie, and when they loose they run to Europe and NATO to complain they are being smashed. Those Balts here are nothing but trollsNEWLINE_TOKEN* Germans are your Enemies yet you were their uniforms and also ``worked hard`` for the SS in their name.NEWLINE_TOKEN* You Balts try to represent lies as truth so you could lower your national shame, it will never happen, the history is against you.NEWLINE_TOKEN*Estonian ``democracy``NEWLINE_TOKEN*Those Estonians who we argue with are eated with self-hate. They know that their grandfathers from the forest brothers and the ss were creepsNEWLINE_TOKEN*He's a German, so I expected itNEWLINE_TOKEN*the Estonians started the Holocaust in Estonia even before the Germans arrived theirNEWLINE_TOKEN*you have baltic blood offcourse you will try to denie the crimes of those to who some of your blood belonges to.NEWLINE_TOKEN*entire post, personal and racist attackNEWLINE_TOKEN*Say thankyou that we, as winners didn't delete you, allies of the Nazis, from this planetNEWLINE_TOKEN*Besides, USSR never killed Baltic people (Except at World War 2, but that were Baltic Nazis killed, there not considered peopleNEWLINE_TOKEN*Stop this bullshit. The only reason that the baltics hate USSR, is because they are self-eated with hate. They baltic people feel little, useless.NEWLINE_TOKENNEWLINE_TOKENDid you even review the diffs provided in the initial post to WP:AN/I? Please do not reduce the user's block length again. 聽 `",0.666666667,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for it is very foolish of you to block somebody who is the friend of the victim who knows him. you dont not know the humor of these guys so please for godness sakes just be resonable. besides do yuo think i vandalize the pages of MLK or malcome X of course not now that would be stupid},0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
">  NEWLINE_TOKENNEWLINE_TOKEN:Please stop adding nonsense to Wikipedia. It is considered vandalism. If you were just trying to experiment, then use the sandbox instead. Thank you.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKEN**It was and your are ignorant. Please post only on article discussion page.,0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKEN== Tvoz's nonsense rvs ==NEWLINE_TOKENTvoz stop making those changes. It makes sense the way we want it so please stop it. It's annoying,0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
