text,tox_score,source,has_polite,label
`=Please do not edit user pages==NEWLINE_TOKENPlease do not edit others' user pages. This is considered vandalism. —   NEWLINE_TOKENNEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  ==  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  ==  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  ==  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  ==  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=  POLITCAL PIGGY !!!  =NEWLINE_TOKEN=,0.4444444444444444,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENNice try.  Aren't slurs against the rules? Isn't defamation against the rules? Jpgordon: You have absolutely no fact to back-up your slurs, so screw you.  You're an immature little crybaby.NEWLINE_TOKENNEWLINE_TOKENYou and the TAG-TEAM are the true fellow travellers of Supremacists, Revisionists, Deniers, Deletionists.  Your actions have shown the world that.  It's clear as day.  Ha. Great job, Tag-Team, you are indeed an impressive exhibition of Supremacist groupthink.  When's the next meeting? NEWLINE_TOKENNEWLINE_TOKENSo now, which tag-team member is going to throw out the next slur, defamation and insult to people because they get angry?  single-file please!  You guys are pathetic.  I see you for what you are, and it doesn't bother me one iota what you jewish supremacists think.  You have to live in your skin.  NEWLINE_TOKENNEWLINE_TOKENWikipeida is an OPEN FORUM, get used to it.",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Josh Gordon using SLURS: ==NEWLINE_TOKENNEWLINE_TOKENNice try. Aren't slurs against the rules? Isn't defamation against the rules? Jpgordon: You have absolutely no fact to back-up your slurs and personal attacks, so screw you. You're an immature little crybaby.NEWLINE_TOKENNEWLINE_TOKENYou and the TAG-TEAM are the true fellow travellers of Supremacists, Revisionists, Deniers, Deletionists. Your actions have shown the world that. It's clear as day. Ha. Great job, Tag-Team, you are indeed an impressive exhibition of Supremacist groupthink. When's the next meeting?NEWLINE_TOKENNEWLINE_TOKENSo now, which tag-team member is going to throw out the next slur, defamation and insult to people because they get angry? single-file please! You guys are pathetic. I see you for what you are, and it doesn't bother me one iota what you jewish supremacists think. You have to live in your skin.NEWLINE_TOKENNEWLINE_TOKENWikipeida is an OPEN FORUM, get used to it.",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENI suggest you block your own vulgarity and obscenities as well as the spelling errors in Majullah Singapura and Gross Domestic Product not Products. Please, give me a break, I have better things to do in my life than editing lousy English.",0.7,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN:Osteoarthritis and homosexuality are unrelated. Please write something sensible or go away.,0.3,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENHello RanNEWLINE_TOKENNEWLINE_TOKENThanks for the comprehensive message justifying your pride in the Northern China. I find all your articles on China very selective and BIASED and your block people whose opinions and facts of China confirm otherwise. I won't block you because I am better than that. This is the EXACT SAME KIND OF MANDARIN CHAUVINISM that has MASSACRED many intellectuals on the Mainland through brute force. I must say that it is disgusting. You do not represent Chinese people and the facts that you substantiate are paramount to propaganda. Stop posting messages on your site and I won't do the same to you. I am not interested in your pages. Thank you very much.,0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Tabib! I am about to start another editing war. Are you ready? ==NEWLINE_TOKENYou have won an arbitration case. Please accept my congratulation! Now I am about to start a new war with you, as your point of view has not been changed. Yor are very nationalistic writer, and my goal is to make you think a bit more, before you do your reverts. Understand?",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN==HELp SIR==NEWLINE_TOKENTHE MARXIST CHRISTIAN SICKOS ARE BACK AT IT SIR. THEY HAVE HIJACKED THE ANTI-SEMITISM, NAZI MYSTICISM, HOLLOW EARTH, South Carolina House of Representatives AND JOE BESSER PAGES  AND THE OTHER THREE PAGES ORIGINALLY MENTIONED IN THE DOCUMENT. I HAVE ATTEMPTED TO REVERT THEM TO THEIR ORIGINAL STATES BUT HAVE BEEN ATTACKED BY THE ANTI-SEMITIC PRO-ILLEGAL IMMIGRANT MARXIST CABAL AND I DONT THINK I CAN FIGHT THEM ANYMORE, THEY HAVE JIMBO WALES ON THEIR SIDE. I NEED HELP. PLEASE REVERT THESE PAGES TO GET RID OF THE DISGUSTING VOMIT-INDUCING POV ORIENTED MARXIST RACIST CRAP THAT EXISTS NOW. SMARTERCHILDTHREE OUT.NEWLINE_TOKENNEWLINE_TOKENP.S. WHAT IS YOUR OPINION ON ECONOMICS? NEWLINE_TOKENNEWLINE_TOKEN- NEWLINE_TOKENNEWLINE_TOKENP.S.",0.7,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENThis wikipedia is useless. All the articles are from answers.com . Please write something different. Iw would rather prefer an accumalation of data not duplicate encyclopedias.NEWLINE_TOKENNEWLINE_TOKEN- Varadh,0.5,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN:The picture is an example of the POV it represents; as such, it is perfectly appropriate.  Please stop deleting it.  As for the allegations of Roed-Larsen, why do imagine that they were based on the IDF spokesman's claim, as opposed to the many claims of massacre from Palestinians weeks earlier.  On April 4, Secretary-General of the Palestinian Authority, Ahmed Abdel Rahman, complained in an interview on Palestinian television about “…world silence over the massacres being perpetrated against the Palestinian people.” (BBC Worldwide Monitoring). On April 6, Nabil Sha'ath delivered a speech at a meeting of the Arab League, in which he charged that “a 'massacre' was underway in the Palestinian refugee camp of Jenin.” (Deutsche Presse-Agentur) He also “compared Israeli actions in the West Bank towns of Jenin and Nablus to the 1982 massacres of hundreds of Palestinans…” (The Associated Press). On April 7, Abdel Rahman told NBC’s Tim Russert, “The victims so far has been over 250 Palestinians killed, many of them are children and women.” Saeb Erekat is quoted by Washington Post as having said “This is not fighting between armies, but a massacre in Jenin camp.``  Why do you think that the IDF spokesman's statements from over a week later were so influential, as opposed to these many public statements by Palestinian spokesmen which were widely disseminated in major news outlets?  `",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Thanks for being late to the party ==NEWLINE_TOKENNEWLINE_TOKENbut I have added no new articles since yesterday.  While you have all been very impolite and overly protective, I have lost interest in torturing you, so you can go fuck yourself.",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Please see a picture of my balls. ==NEWLINE_TOKENNEWLINE_TOKENI am uninterested in your little internet power games.  You can eat a dick.  You are way late, seeing as that other dick already both berated me rudely and erased my article about my friend.  You are just pretending like your life has some meaning.",0.5,wiki_attacks,True,pseudo_civil
