text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label
"NEWLINE_TOKENNEWLINE_TOKEN==Are you there? This needs your URGENT attention Sue Anne. Cmon, surely you should ACT atleast this time.==NEWLINE_TOKENNEWLINE_TOKENHi,NEWLINE_TOKENNEWLINE_TOKENAre you there Sue Anne? This needs your urgent attention.NEWLINE_TOKENNEWLINE_TOKENApropos my earlier message to you, I removed the pathetic PA from Royboycrashfan 's talk page and warned Crossmr against the PA along with a fair note. Please do read that note.NEWLINE_TOKENNEWLINE_TOKENBut he removed my first warning and also reverted back the pathetic PA comment on roy's user page ALONG WITH pathetic PA's AGAIN, in both edit summaries.NEWLINE_TOKENNEWLINE_TOKENI gave him a final warning as he repeatedly violated NPA and would not cease and desist.NEWLINE_TOKENNEWLINE_TOKENYet he continued with his same unacceptable behaviour.NEWLINE_TOKENNEWLINE_TOKENThe edit histories of the talk pages of  and  will make this very clear. He keeps deleting and reverting along with PA's in the edit summary inspite of being EXPLICITLY warned.NEWLINE_TOKENNEWLINE_TOKENThis is totally unacceptable. Please do take immediate action.NEWLINE_TOKENNEWLINE_TOKENYou know me, atleast a little. There is no way anyone can get away with calling me a vandal. You know I am not here to vandalize, but I have contributed meaningfully to a few articles whatever little time I have been on here.NEWLINE_TOKENNEWLINE_TOKENOf course, there were a few misinformed civil issues along the way (which served to inform me about the policy on civility, NPA etc.), but after the block and blowing off a little steam, my behaviour has been perfectly good as can be expected of any genuine user.NEWLINE_TOKENNEWLINE_TOKENeven Vesther for that matter with whom I had a little argument would not call me a vandal.NEWLINE_TOKENNEWLINE_TOKENAlso there is another admin Nearly Headless Nick who has appreciated my edits to a certain page. NEWLINE_TOKENAlso have made a few edits to other articles the few times i was on.NEWLINE_TOKENNEWLINE_TOKENBut surely just because anyone is a very occasional user, that CANNOT be used as an excuse for letting anyone get away with PAs.NEWLINE_TOKENNEWLINE_TOKENAlso, NPA specifically states that earlier misinformed mistakes and behaviour CANNOT be used as an EXCUSE for a PA. NEWLINE_TOKENIf people kept harping on about old issues, it would become acceptable to attack anyone as everyone makes mistakes in the past.NEWLINE_TOKENNEWLINE_TOKENCrossmr  just CANNOT be allowed to get away with his unacceptable MALICIOUS behaviour.NEWLINE_TOKENNEWLINE_TOKENPlease BLOCK him symbolically for whatever time you feel is right, to mainly PREVENT him and later forbid him from:NEWLINE_TOKENNEWLINE_TOKEN1. Reverting the pathetic PA on Roy's page along with the pathetic PA edit summaries.NEWLINE_TOKENNEWLINE_TOKEN2. Removing my very first warning message with a very civil note. I dont care about the second warning, but the first warning serves as a placeholder for record's sake.NEWLINE_TOKENNEWLINE_TOKENEven after EXPLICIT and SPECIFIC warnings not to continue, he continued with his unacceptable behaviour and BLATANTLY violated NPA that too in edit summaries.NEWLINE_TOKENEven after being explicitly advised to assume good faith (AGF), he has failed to do so.NEWLINE_TOKENNEWLINE_TOKENCmon, for whatever you think of me (ur earlier silence), you KNOW I am not a vandal.NEWLINE_TOKENNEWLINE_TOKENPlease take appropriate steps as a fair and upright ADMIN.NEWLINE_TOKENNEWLINE_TOKENI am logging off now, other stuff to do. Will log on tomorrow.NEWLINE_TOKENNEWLINE_TOKENI do hope and expect you to symbolically block Crossmr, which will prevent him from continuing to behave unacceptably as he has blatantly violated NPA even after being repeatedly warned about it.NEWLINE_TOKENNEWLINE_TOKENThank you.NEWLINE_TOKENNEWLINE_TOKENBest regards.NEWLINE_TOKENNEWLINE_TOKEN",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"NEWLINE_TOKEN# Hi there!!  Isn't Guitar Hero the greatest?  Please refrain from adding nonsense to Wikipedia, as you did to Guitar Hero. It is considered vandalism. If you would like to experiment, use the sandbox.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== 29 August 2006 ==NEWLINE_TOKENwow. i understand that the sentance I ``added`` was not crucial and really does not change the content. But what is this?! has the community not gotten smaller? was it not caused by the automobile? have I not sourced the statement as asked? is it not a fact? is it not information? does it not help inform people as to why foresters falls is not as large as it seemingly once was? is it not the only peice of information in the article that bridges the span of time between 1870 and present? is the usfullness of the edit the only criteria used to determine if it will be reverted or not? if so it should be noted that I simply re-added the information after it was removed. was not the removal frivilous and unwarranted? what is the problem? why insist on the absence of this statement? it is unjustifiable. it is negligible. I am re adding the information as it is: A)factual, B) sourced, and C) informative. I assume that since there is no reason to remove it again (or in the first place) that you and all other Wiki Nazis will relax. If you are concerned with useless edits please see the edit fom the 26th. I know it was carried out by the great infallable Mindmatrix but imho that was the first useless change. `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Hello: Thank you ==NEWLINE_TOKENNEWLINE_TOKENDude,NEWLINE_TOKENi just don't understand why you waste your time correcting stuff on wikipedia. Is it because you live with you mom and are 100 pound overweight and are convicted of being gay. Please get a life, go out with your friends (if you have one, but i highly douth that). Just think about it, would you tell your friends you spend your time correcting stuff on wikipedia, NO, i know you won't, your would be toooo imbarrest.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENGet a real job,NEWLINE_TOKENyour best friend Michael Jackson,",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
NEWLINE_TOKEN:yea this is pretty much the worst article ever.  please redo the entire thing.,0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,uncivil
"Please refrain from adding nonsense to Wikipedia, as you did to My ass is on fire. It is considered vandalism. If you would like to experiment, use the sandbox.",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`NEWLINE_TOKENNEWLINE_TOKEN==Ridiculous Deletions==NEWLINE_TOKENNEWLINE_TOKENPlease explain why, in detail, the following deletions were effected:NEWLINE_TOKENNEWLINE_TOKEN== External links ==   NEWLINE_TOKEN-    NEWLINE_TOKEN- *Area 51 - History, Structures, and Employees   NEWLINE_TOKEN- * WikiSatellite view of Area 51 at WikiMapia   NEWLINE_TOKEN- *Dreamlandresort - detailed history of Area 51   NEWLINE_TOKEN- *Nellis AFB   NEWLINE_TOKEN- *High resolution pictures of Area 51 (Updated)   NEWLINE_TOKEN- *Topographic Map of the Emigrant Valley / Groom area   NEWLINE_TOKEN- *Satellite photograph of ``Area 51``   NEWLINE_TOKEN- *Google Maps satellite image - Recently updated with high detail images (Feb 5, 2006).   NEWLINE_TOKEN- *Aerial Photos from different decades, overlaid with Google Maps interface   NEWLINE_TOKEN- *Photographs of McCarran EG&G; terminal and JANET aircraft   NEWLINE_TOKEN- *Official FAA Aeronautical Chart of Groom Lake   NEWLINE_TOKEN-  NEWLINE_TOKENNEWLINE_TOKENIs someone out there a government moron trying to hide things which are plentifully available on the Internet???  Please get a clue.  Or two.  Or three or four or...  Intelligence increases in proportion with the numbers...  `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"NEWLINE_TOKENNEWLINE_TOKEN====Regarding edits made during September 29 2006 (UTC) to Charizard====NEWLINE_TOKENPlease do not add nonsense to Wikipedia; it is considered vandalism. If you would like to experiment, use the sandbox. Thank you.   If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"Please refrain from adding nonsense to Wikipedia, as you did to Ding Dong Ditch. It is considered vandalism. If you would like to experiment, use the sandbox.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"NEWLINE_TOKENNEWLINE_TOKEN==YOUR PSYCHOLOGICAL PROBLEMS: SOME ADVICE==NEWLINE_TOKENNEWLINE_TOKENDude, I am looking over your extensive edit history, and I want to share some guidance that no one else may have the guts or, more likely, care enough to do.  You are quite obviously a very, very, very sick person.  I can't even begin to imagine the scene: you sitting in your closet of a house editing this site all day with intensity and your eyes glued, looking for the next battle and declaring these little wars over nothingness.  What posseses you to waste your life this way?  Do you get laid?  Do you need further explanations as to why you are wasting oxygen and DNA with your efforts?  Do you have anyone who knows you waste your life like this?  Please don't be offended.  But please just stop.  You have a very serious illness.  See a psychologist but, for God's sake, peel yourself away from this web site and do something with your life before it's over and your are forgotten for the nothing you ever did and the nothing you ever became.",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN==YOUR SERIOUS MENTAL ILLNESS AND ADDICTION==NEWLINE_TOKENNEWLINE_TOKEN:This is the most ``contructive`` thing that can ever be contributed as it relates to you and your involvement here: Please stop and think about the depth of your sickness, sitting there, with your face glued to your computer screen, uncompensated day after day, week after week, for YEARS, tinkering with the biographies of people you don't even know, who actually are out living real lives while you are imprisoned by your addiction.  You have literally wasted years of your life with this lonely, self-destructive addiction and illness, which has been at the expense of living your own life.  The depth of your mental illness must make it difficult for you to see the extraordinary insanity of your actions and how your addiction has stripped you of the life that was given you.  NEWLINE_TOKENNEWLINE_TOKENI know a few others have evaluated what you do here and laugh at you and your sickness.  It's something of an inside joke, and I guess few share it with you because they consider you hopeless.  That's not right either, and I'd ask them to please stop that and try to help you.  Don't laugh at this person behind their back and then just communicate with them on routine matters.  That lacks all caring for a person who has an obvious and very serious illness. Something is very wrong with him/her, and while it may not be for us to diagnose the exact problem, we should pause to help with advice.  Please share with him/her what we all know.  It's only humane to do so. NEWLINE_TOKENNEWLINE_TOKENI will do so now too:NEWLINE_TOKENNEWLINE_TOKENJerzy (or whatever your name isconsciously concealed, I'm sure, to keep your illness as private as possible), please consider some uncomfortable facts:  Years of your life have now been totally consumed and absolutely wasted by your deep, deep sickness and obvious addiction.  Please don't make excuses for yourself.  You cannot go on like this any longer.  You need to stop, and you need to stop today.  Reject this advice, and I worry that your sickness will probably only deepen and your addiction will waste whatever is left of your life.  Please stop.  It's over.  Enough.  Move on.  I do wish you the best and hope you will take this friendly advice seriously.  It will be the first and last time I share it, and I hope you know that I share it only with your best interests in mind.  It's sad what has happened to you, but I wish you good luck and hope this advice is helpful.  But please take itand do so today.  You cannot go on like this.`",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
